public_entity_id;official_name;official_name_norm;source_system;source_code;is_public_entity;is_public_service_strict;public_entity_type;chilecompra_reference_match;datos_gob_reference_match;dipres_reference_match;rut;entity_id;sii_legal_name;sii_match_method;sii_match_confidence;source_url;source_api_url;strict_reference_url
PUB-CL-B1218D2952F9BC3AF464;SUBSECRETARIA DEL MINISTERIO DE MINERIA;SUBSECRETARIA DEL MINISTERIO DE MINERIA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7018;true;false;MINISTRY_OR_SUBSECRETARIAT;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-95CE43658EE31C672ECC;SUBSECRETARIA DEL TRABAJO;SUBSECRETARIA DEL TRABAJO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:6939 | DATOS_GOB:subsecretaria_del_trabajo;true;false;MINISTRY_OR_SUBSECRETARIAT;true;true;false;61501000-6;ENT-RUT-61501000-6;SUBSECRETARIA DEL TRABAJO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-63DAF3D25DDAF7796294;SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES;SUBSECRETARIA DE LAS CULTURAS Y LAS ARTES;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7359;true;false;MINISTRY_OR_SUBSECRETARIAT;true;false;false;60901002-9;ENT-RUT-60901002-9;SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-288042F2FF6E7DDCC01A;Secretaría Regional Ministerial de Coquimbo;SECRETARIA REGIONAL MINISTERIAL DE COQUIMBO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:secretaria_regional_ministerial_de_coquimbo;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-90D15DB6E59547448447;Secretaría Regional Ministerial de La Araucanía;SECRETARIA REGIONAL MINISTERIAL DE LA ARAUCANIA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:secretaria_regional_ministerial_de_la_araucania;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-1E77A00E0098A2478462;Secretaría Regional Ministerial de Los Ríos;SECRETARIA REGIONAL MINISTERIAL DE LOS RIOS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:secretaria_regional_ministerial_de_los_rios;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-6439B3E6BD8BAADB69C6;Secretaría Regional Ministerial del Bío Bío;SECRETARIA REGIONAL MINISTERIAL DEL BIO BIO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:secretaria_regional_ministerial_del_bio_bio;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-4D50C72105A479118379;Subsecretaría de Prevención del Delito;SUBSECRETARIA DE PREVENCION DEL DELITO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretari_a_de_prevencio_n_del_delito;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;61980140-7;ENT-RUT-61980140-7;SUBSECRETARIA DE PREVENCION DEL DELITO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-2F6E9779CFF0FC397FC0;Subsecretaría General de Gobierno;SUBSECRETARIA GENERAL DE GOBIERNO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_general_de_gobierno;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-A3151F8698A3C037264F;Subsecretaría General de la Presidencia;SUBSECRETARIA GENERAL DE LA PRESIDENCIA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_general_de_la_presidencia;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-914CB4F9E8AA6A2B7C2B;Subsecretaría de Agricultura;SUBSECRETARIA DE AGRICULTURA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_agricultura;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-CF05F36E55436A16C2B7;Subsecretaría de Aviación;SUBSECRETARIA DE AVIACION;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7065;true;false;MINISTRY_OR_SUBSECRETARIAT;true;false;false;61103000-2;ENT-RUT-61103000-2;SUBSECRETARIA DE AVIACION;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-5B0E6201C4407B16A9DC;Subsecretaría de Bienes Nacionales;SUBSECRETARIA DE BIENES NACIONALES;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_bienes_nacionales;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-496E843F55F8B4727C64;Subsecretaría de Carabineros;SUBSECRETARIA DE CARABINEROS;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7036;true;false;MINISTRY_OR_SUBSECRETARIAT;true;false;false;61938800-3;ENT-RUT-61938800-3;SUBSECRETARIA DE CARABINEROS;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9377E77D89C5BCB69120;Subsecretaría de Educación;SUBSECRETARIA DE EDUCACION;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_educacion;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C19620350CC7EC987AAB;Subsecretaría de Evaluación Social;SUBSECRETARIA DE EVALUACION SOCIAL;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_evaluacion_social;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;61980240-3;ENT-RUT-61980240-3;SUBSECRETARIA DE EVALUACION SOCIAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-E410A79FC21ACC375206;Subsecretaría de Hacienda;SUBSECRETARIA DE HACIENDA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_hacienda_;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F39074971C1AB48F3FC4;Subsecretaría de Investigaciones;SUBSECRETARIA DE INVESTIGACIONES;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7217;true;false;MINISTRY_OR_SUBSECRETARIAT;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-378BAB372F9E1AA74AB2;Subsecretaría de Justicia;SUBSECRETARIA DE JUSTICIA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_justicia;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-5B2D5008821AD7AAB75C;Subsecretaría de Marina;SUBSECRETARIA DE MARINA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7221;true;false;MINISTRY_OR_SUBSECRETARIAT;true;false;false;61102000-7;ENT-RUT-61102000-7;SUBSECRETARIA DE MARINA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-CCB2F49429005DE4F74C;Subsecretaría de Obras Públicas;SUBSECRETARIA DE OBRAS PUBLICAS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_obras_publicas;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;61201000-5;ENT-RUT-61201000-5;SUBSECRETARIA DE OBRAS PUBLICAS;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-3384E2AD4D2C17B23BFE;Subsecretaría de Transporte;SUBSECRETARIA DE TRANSPORTE;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_transporte;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-173D4DF43E47F423398F;Subsecretaría de Turismo;SUBSECRETARIA DE TURISMO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_turismo;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;61980020-6;ENT-RUT-61980020-6;SUBSECRETARIA DE TURISMO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-D37E8F3AE5CE12270C5B;Subsecretaría de Vivienda y Urbanismo;SUBSECRETARIA DE VIVIENDA Y URBANISMO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_de_vivienda_y_urbanismo;true;false;MINISTRY_OR_SUBSECRETARIAT;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-45768AD633EBD4CFF9B0;Subsecretaría para las Fuerzas Armadas;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:subsecretaria_para_las_fuerzas_armadas;true;true;MINISTRY_OR_SUBSECRETARIAT;false;true;true;61979970-4;ENT-RUT-61979970-4;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-E63D17D4B50F659B55EA;CORPORACION DE DESARROLLO E INNOVACION DE LA ILUSTRE MUNICIPALIDAD DE;CORPORACION DE DESARROLLO E INNOVACION DE LA MUNICIPALIDAD DE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:1765161;true;false;MUNICIPALITY;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-5FBBE0E09A70BAE43D7A;Corporación Cultural Municipalidad del Maule;CORPORACION CULTURAL MUNICIPALIDAD DEL MAULE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:1812451;true;false;MUNICIPALITY;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9ED4B9A7C55A8913377B;I MUNICIPALIDAD DE ALGARROBO;MUNICIPALIDAD DE ALGARROBO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7294;true;false;MUNICIPALITY;true;false;false;69061600-9;ENT-RUT-69061600-9;I MUNICIPALIDAD DE ALGARROBO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-8FEF1BFB821623FB9A4E;I MUNICIPALIDAD DE ALHUE;MUNICIPALIDAD DE ALHUE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:111124;true;false;MUNICIPALITY;true;false;false;69073200-9;ENT-RUT-69073200-9;I MUNICIPALIDAD DE ALHUE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F3D338D97A43FBFF6329;I MUNICIPALIDAD DE ANCUD;MUNICIPALIDAD DE ANCUD;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:98452;true;false;MUNICIPALITY;true;false;false;69230100-5;ENT-RUT-69230100-5;I MUNICIPALIDAD DE ANCUD;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-04418E26063A89D356D8;I MUNICIPALIDAD DE ANDACOLLO;MUNICIPALIDAD DE ANDACOLLO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:119639;true;false;MUNICIPALITY;true;false;false;69040400-1;ENT-RUT-69040400-1;I MUNICIPALIDAD DE ANDACOLLO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-0AD2348EB9F888A93A69;I MUNICIPALIDAD DE ANGOL;MUNICIPALIDAD DE ANGOL;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:100156 | DATOS_GOB:municipalidad_de_angol;true;false;MUNICIPALITY;true;true;false;69180100-4;ENT-RUT-69180100-4;I MUNICIPALIDAD DE ANGOL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-466C198D0A7A39FF5CA8;I MUNICIPALIDAD DE ANTOFAGASTA;MUNICIPALIDAD DE ANTOFAGASTA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:87653;true;false;MUNICIPALITY;true;false;false;69020300-6;ENT-RUT-69020300-6;I MUNICIPALIDAD DE ANTOFAGASTA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-CEB0658B6E89475972A3;I MUNICIPALIDAD DE ANTUCO;MUNICIPALIDAD DE ANTUCO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:119484;true;false;MUNICIPALITY;true;false;false;69250900-5;ENT-RUT-69250900-5;I MUNICIPALIDAD DE ANTUCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-22E97F73570115E9317C;I MUNICIPALIDAD DE ARAUCO;MUNICIPALIDAD DE ARAUCO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7050;true;false;MUNICIPALITY;true;false;false;69160100-5;ENT-RUT-69160100-5;I MUNICIPALIDAD DE ARAUCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-04C8832BAD6262AB6E5B;I MUNICIPALIDAD DE ARICA;MUNICIPALIDAD DE ARICA;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:86624 | DATOS_GOB:municipalidad_de_arica;true;false;MUNICIPALITY;true;true;false;69010100-9;ENT-RUT-69010100-9;I MUNICIPALIDAD DE ARICA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-33054CE20A880F3EF013;I MUNICIPALIDAD DE AYSEN;MUNICIPALIDAD DE AYSEN;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:100049 | DATOS_GOB:municipalidad_de_aysen;true;false;MUNICIPALITY;true;true;false;69240100-K;ENT-RUT-69240100-K;I MUNICIPALIDAD DE AYSEN;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F7C65614EBAFF236CB09;I MUNICIPALIDAD DE BUIN;MUNICIPALIDAD DE BUIN;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:100090;true;false;MUNICIPALITY;true;false;false;69072500-2;ENT-RUT-69072500-2;I MUNICIPALIDAD DE BUIN;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-4C1FF88AD0009A8D6EB8;I MUNICIPALIDAD DE BULNES;MUNICIPALIDAD DE BULNES;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:118069;true;false;MUNICIPALITY;true;false;false;69141200-8;ENT-RUT-69141200-8;I MUNICIPALIDAD DE BULNES;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-695BCED3C868104349C5;I MUNICIPALIDAD DE CABILDO;MUNICIPALIDAD DE CABILDO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:115459;true;false;MUNICIPALITY;true;false;false;69050200-3;ENT-RUT-69050200-3;I MUNICIPALIDAD DE CABILDO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-8FB3A8124864FA292AF3;I MUNICIPALIDAD DE CABRERO;MUNICIPALIDAD DE CABRERO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:120186;true;false;MUNICIPALITY;true;false;false;69151000-K;ENT-RUT-69151000-K;I MUNICIPALIDAD DE CABRERO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-584C81176E5A1F19E6EC;I MUNICIPALIDAD DE CALAMA;MUNICIPALIDAD DE CALAMA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:86917;true;false;MUNICIPALITY;true;false;false;69020200-K;ENT-RUT-69020200-K;I MUNICIPALIDAD DE CALAMA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-604F009447004D248102;I MUNICIPALIDAD DE CALBUCO;MUNICIPALIDAD DE CALBUCO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:115011 | DATOS_GOB:municipalidad_de_calbuco;true;false;MUNICIPALITY;true;true;false;69220600-2;ENT-RUT-69220600-2;I MUNICIPALIDAD DE CALBUCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-770FF5AC3C210FD8F547;I MUNICIPALIDAD DE CALDERA;MUNICIPALIDAD DE CALDERA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7364;true;false;MUNICIPALITY;true;false;false;69030300-0;ENT-RUT-69030300-0;I MUNICIPALIDAD DE CALDERA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-DA3A6D9A0F82F4175609;I MUNICIPALIDAD DE CALERA DE TANGO;MUNICIPALIDAD DE CALERA DE TANGO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:116219;true;false;MUNICIPALITY;true;false;false;69072800-1;ENT-RUT-69072800-1;I MUNICIPALIDAD DE CALERA DE TANGO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-674A4F64FDA72769B273;I MUNICIPALIDAD DE CALLE LARGA;MUNICIPALIDAD DE CALLE LARGA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:121539;true;false;MUNICIPALITY;true;false;false;69051200-9;ENT-RUT-69051200-9;I MUNICIPALIDAD DE CALLE LARGA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
